customer_id,name,email,membership_age,revenue,Preferred_film_language,Preferred_film_category,city,preferred_film_year
400,BRYAN HARDISON,BRYAN.HARDISON@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",135,"00s,00s"
401,TONY CARRANZA,TONY.CARRANZA@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",276,"00s,00s"
402,LUIS YANEZ,LUIS.YANEZ@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",92,"00s,00s"
403,MIKE WAY,MIKE.WAY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",564,"00s,00s"
404,STANLEY SCROGGINS,STANLEY.SCROGGINS@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",380,"00s,00s"
405,LEONARD SCHOFIELD,LEONARD.SCHOFIELD@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",524,"00s,00s"
406,NATHAN RUNYON,NATHAN.RUNYON@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",111,00s
407,DALE RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",437,"00s,00s"
408,MANUEL MURRELL,MANUEL.MURRELL@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",230,"00s,00s"
409,RODNEY MOELLER,RODNEY.MOELLER@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",141,"00s,00s"
410,CURTIS IRBY,CURTIS.IRBY@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",430,00s
411,NORMAN CURRIER,NORMAN.CURRIER@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",117,"00s,00s"
412,ALLEN BUTTERFIELD,ALLEN.BUTTERFIELD@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",208,"00s,00s"
413,MARVIN YEE,MARVIN.YEE@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",71,"00s,00s"
414,VINCENT RALSTON,VINCENT.RALSTON@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",19,"00s,00s"
415,GLENN PULLEN,GLENN.PULLEN@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",23,00s
416,JEFFERY PINSON,JEFFERY.PINSON@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",134,"00s,00s"
417,TRAVIS ESTEP,TRAVIS.ESTEP@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",16,"00s,00s"
419,CHAD CARBONE,CHAD.CARBONE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",264,00s
420,JACOB LANCE,JACOB.LANCE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",155,00s
421,LEE HAWKS,LEE.HAWKS@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",416,"00s,00s"
422,MELVIN ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",293,00s
423,ALFRED CASILLAS,ALFRED.CASILLAS@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",465,00s
424,KYLE SPURLOCK,KYLE.SPURLOCK@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",468,00s
425,FRANCIS SIKES,FRANCIS.SIKES@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",452,00s
426,BRADLEY MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",418,"00s,00s"
427,JESUS MCCARTNEY,JESUS.MCCARTNEY@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",189,"00s,00s"
428,HERBERT KRUGER,HERBERT.KRUGER@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",510,"00s,00s"
429,FREDERICK ISBELL,FREDERICK.ISBELL@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",547,"00s,00s"
430,RAY HOULE,RAY.HOULE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",150,"00s,00s"
431,JOEL FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",501,"00s,00s"
432,EDWIN BURK,EDWIN.BURK@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",364,"00s,00s"
433,DON BONE,DON.BONE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",351,"00s,00s"
434,EDDIE TOMLIN,EDDIE.TOMLIN@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",391,"00s,00s"
435,RICKY SHELBY,RICKY.SHELBY@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",249,"00s,00s"
436,TROY QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",565,"00s,00s"
437,RANDALL NEUMANN,RANDALL.NEUMANN@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",290,"00s,00s"
438,BARRY LOVELACE,BARRY.LOVELACE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",272,"00s,00s"
439,ALEXANDER FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",70,"00s,00s"
440,BERNARD COLBY,BERNARD.COLBY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",144,00s
441,MARIO CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",59,"00s,00s"
442,LEROY BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",540,"00s,00s"
443,FRANCISCO SKIDMORE,FRANCISCO.SKIDMORE@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",486,00s
444,MARCUS HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",530,"00s,00s"
445,MICHEAL FORMAN,MICHEAL.FORMAN@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",161,"00s,00s"
446,THEODORE CULP,THEODORE.CULP@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",554,"00s,00s"
447,CLIFFORD BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",352,"00s,00s"
448,MIGUEL BETANCOURT,MIGUEL.BETANCOURT@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",160,"00s,00s"
449,OSCAR AQUINO,OSCAR.AQUINO@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",481,"00s,00s"
450,JAY ROBB,JAY.ROBB@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",509,"00s,00s"
451,JIM REA,JIM.REA@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",154,"00s,00s"
452,TOM MILNER,TOM.MILNER@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",3,"00s,00s"
454,ALEX GRESHAM,ALEX.GRESHAM@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",556,"00s,00s"
455,JON WILES,JON.WILES@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",153,"00s,00s"
456,RONNIE RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",600,"00s,00s"
457,BILL GAVIN,BILL.GAVIN@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",435,"00s,00s"
459,TOMMY COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",423,00s
460,LEON BOSTIC,LEON.BOSTIC@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",170,"00s,00s"
461,DEREK BLAKELY,DEREK.BLAKELY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",182,00s
462,WARREN SHERROD,WARREN.SHERROD@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",558,"00s,00s"
463,DARRELL POWER,DARRELL.POWER@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",196,"00s,00s"
464,JEROME KENYON,JEROME.KENYON@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",428,"00s,00s"
465,FLOYD GANDY,FLOYD.GANDY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",595,"00s,00s"
466,LEO EBERT,LEO.EBERT@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",145,00s
467,ALVIN DELOACH,ALVIN.DELOACH@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",129,"00s,00s"
468,TIM CARY,TIM.CARY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",78,"00s,00s"
469,WESLEY BULL,WESLEY.BULL@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",388,"00s,00s"
470,GORDON ALLARD,GORDON.ALLARD@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",206,"00s,00s"
471,DEAN SAUER,DEAN.SAUER@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",244,"00s,00s"
472,GREG ROBINS,GREG.ROBINS@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",359,"00s,00s"
473,JORGE OLIVARES,JORGE.OLIVARES@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",301,"00s,00s"
474,DUSTIN GILLETTE,DUSTIN.GILLETTE@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",158,"00s,00s"
475,PEDRO CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",385,"00s,00s"
476,DERRICK BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",179,"00s,00s"
477,DAN PAINE,DAN.PAINE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",500,"00s,00s"
478,LEWIS LYMAN,LEWIS.LYMAN@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",36,00s
479,ZACHARY HITE,ZACHARY.HITE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",11,"00s,00s"
480,COREY HAUSER,COREY.HAUSER@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",180,"00s,00s"
481,HERMAN DEVORE,HERMAN.DEVORE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",347,"00s,00s"
482,MAURICE CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,185,0.00,"English,French","Action,Sports,Drama,Animation,Family",125,"00s,00s"
483,VERNON CHAPA,VERNON.CHAPA@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",142,00s
484,ROBERTO VU,ROBERTO.VU@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",587,"00s,00s"
485,CLYDE TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",469,"00s,00s"
486,GLEN TALBERT,GLEN.TALBERT@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",4,"00s,00s"
488,SHANE MILLARD,SHANE.MILLARD@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",288,"00s,00s"
489,RICARDO MEADOR,RICARDO.MEADOR@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",376,"00s,00s"
490,SAM MCDUFFIE,SAM.MCDUFFIE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",487,"00s,00s"
491,RICK MATTOX,RICK.MATTOX@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",337,"00s,00s"
492,LESTER KRAUS,LESTER.KRAUS@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",261,"00s,00s"
493,BRENT HARKINS,BRENT.HARKINS@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",504,00s
494,RAMON CHOATE,RAMON.CHOATE@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",434,"00s,00s"
495,CHARLIE BESS,CHARLIE.BESS@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",47,"00s,00s"
496,TYLER WREN,TYLER.WREN@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",432,"00s,00s"
497,GILBERT SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",589,00s
498,GENE SANBORN,GENE.SANBORN@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",444,"00s,00s"
499,MARC OUTLAW,MARC.OUTLAW@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",93,"00s,00s"
500,REGINALD KINDER,REGINALD.KINDER@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",318,"00s,00s"
501,RUBEN GEARY,RUBEN.GEARY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",314,"00s,00s"
502,BRETT CORNWELL,BRETT.CORNWELL@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",478,"00s,00s"
503,ANGEL BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",552,"00s,00s"
504,NATHANIEL ADAM,NATHANIEL.ADAM@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",245,"00s,00s"
505,RAFAEL ABNEY,RAFAEL.ABNEY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",519,"00s,00s"
506,LESLIE SEWARD,LESLIE.SEWARD@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",412,"00s,00s"
507,EDGAR RHOADS,EDGAR.RHOADS@sakilacustomer.org,185,0.00,"English,French","Sports,Animation,Documentary,Sci-Fi,Family",163,"00s,00s"
508,MILTON HOWLAND,MILTON.HOWLAND@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",568,"00s,00s"
509,RAUL FORTIER,RAUL.FORTIER@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",110,"00s,00s"
510,BEN EASTER,BEN.EASTER@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",259,"00s,00s"
511,CHESTER BENNER,CHESTER.BENNER@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",502,"00s,00s"
512,CECIL VINES,CECIL.VINES@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",312,00s
513,DUANE TUBBS,DUANE.TUBBS@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",583,"00s,00s"
514,FRANKLIN TROUTMAN,FRANKLIN.TROUTMAN@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",594,"00s,00s"
515,ANDRE RAPP,ANDRE.RAPP@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",127,"00s,00s"
516,ELMER NOE,ELMER.NOE@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",60,"00s,00s"
517,BRAD MCCURDY,BRAD.MCCURDY@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",116,"00s,00s"
518,GABRIEL HARDER,GABRIEL.HARDER@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",482,"00s,00s"
519,RON DELUCA,RON.DELUCA@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",224,00s
520,MITCHELL WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",366,"00s,00s"
521,ROLAND SOUTH,ROLAND.SOUTH@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",588,00s
522,ARNOLD HAVENS,ARNOLD.HAVENS@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",458,"00s,00s"
523,HARVEY GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",571,"00s,00s"
524,JARED ELY,JARED.ELY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",419,"00s,00s"
525,ADRIAN CLARY,ADRIAN.CLARY@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",551,"00s,00s"
526,KARL SEAL,KARL.SEAL@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",101,"00s,00s"
527,CORY MEEHAN,CORY.MEEHAN@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",339,00s
528,CLAUDE HERZOG,CLAUDE.HERZOG@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",67,"00s,00s"
529,ERIK GUILLEN,ERIK.GUILLEN@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",75,"00s,00s"
530,DARRYL ASHCRAFT,DARRYL.ASHCRAFT@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",165,"00s,00s"
531,JAMIE WAUGH,JAMIE.WAUGH@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",287,"00s,00s"
532,NEIL RENNER,NEIL.RENNER@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",100,"00s,00s"
533,JESSIE MILAM,JESSIE.MILAM@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",80,"00s,00s"
534,CHRISTIAN JUNG,CHRISTIAN.JUNG@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",24,"00s,00s"
535,JAVIER ELROD,JAVIER.ELROD@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",363,"00s,00s"
536,FERNANDO CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",539,"00s,00s"
537,CLINTON BUFORD,CLINTON.BUFORD@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",42,"00s,00s"
538,TED BREAUX,TED.BREAUX@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",46,"00s,00s"
539,MATHEW BOLIN,MATHEW.BOLIN@sakilacustomer.org,185,0.00,"English,French","Action,Sports,Drama,Animation,Family",561,"00s,00s"
540,TYRONE ASHER,TYRONE.ASHER@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",436,"00s,00s"
541,DARREN WINDHAM,DARREN.WINDHAM@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",309,"00s,00s"
542,LONNIE TIRADO,LONNIE.TIRADO@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",396,"00s,00s"
543,LANCE PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",68,"00s,00s"
544,CODY NOLEN,CODY.NOLEN@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",485,"00s,00s"
545,JULIO NOLAND,JULIO.NOLAND@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",275,"00s,00s"
546,KELLY KNOTT,KELLY.KNOTT@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",462,"00s,00s"
547,KURT EMMONS,KURT.EMMONS@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",260,"00s,00s"
548,ALLAN CORNISH,ALLAN.CORNISH@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",528,"00s,00s"
549,NELSON CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",459,"00s,00s"
550,GUY BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",599,"00s,00s"
551,CLAYTON BARBEE,CLAYTON.BARBEE@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",21,"00s,00s"
552,HUGH WALDROP,HUGH.WALDROP@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",193,00s
553,MAX PITT,MAX.PITT@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",368,00s
554,DWAYNE OLVERA,DWAYNE.OLVERA@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",426,"00s,00s"
556,ARMANDO GRUBER,ARMANDO.GRUBER@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",496,"00s,00s"
557,FELIX GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,185,0.00,"English,French","Action,Sports,Drama,Animation,Family",570,"00s,00s"
560,JORDAN ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",43,"00s,00s"
561,IAN STILL,IAN.STILL@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",178,"00s,00s"
562,WALLACE SLONE,WALLACE.SLONE@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",488,"00s,00s"
563,KEN PREWITT,KEN.PREWITT@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",95,"00s,00s"
564,BOB PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",580,"00s,00s"
565,JAIME NETTLES,JAIME.NETTLES@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",214,"00s,00s"
566,CASEY MENA,CASEY.MENA@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",538,"00s,00s"
568,ALBERTO HENNING,ALBERTO.HENNING@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",55,00s
569,DAVE GARDINER,DAVE.GARDINER@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",299,"00s,00s"
570,IVAN CROMWELL,IVAN.CROMWELL@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",341,"00s,00s"
571,JOHNNIE CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",409,"00s,00s"
572,SIDNEY BURLESON,SIDNEY.BURLESON@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",133,00s
573,BYRON BOX,BYRON.BOX@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",598,"00s,00s"
574,JULIAN VEST,JULIAN.VEST@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",10,"00s,00s"
575,ISAAC OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",131,"00s,00s"
576,MORRIS MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",168,"00s,00s"
577,CLIFTON MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",526,00s
578,WILLARD LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",103,00s
580,ROSS GREY,ROSS.GREY@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",219,"00s,00s"
581,VIRGIL WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,185,0.00,English,"Action,Sports,Drama,Animation,Family",246,"00s,00s"
582,ANDY VANHORN,ANDY.VANHORN@sakilacustomer.org,185,0.00,English,"Sports,Animation,Documentary,Sci-Fi,Family",212,"00s,00s"
583,MARSHALL THORN,MARSHALL.THORN@sakilacustomer.org,185,49.900000000000006,English,"Action,Sports,Drama,Animation,Family",494,00s
584,SALVADOR TEEL,SALVADOR.TEEL@sakilacustomer.org,185,129.69999999999996,English,"Sports,Animation,Documentary,Sci-Fi,Family",54,"00s,00s"
585,PERRY SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,185,117.75999999999999,English,"Action,Sports,Drama,Animation,Family",424,"00s,00s"
586,KIRK STCLAIR,KIRK.STCLAIR@sakilacustomer.org,185,64.81000000000002,English,"Action,Sports,Drama,Animation,Family",546,"00s,00s"
587,SERGIO STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,185,108.73999999999998,English,"Action,Sports,Drama,Animation,Family",106,"00s,00s"
588,MARION OCAMPO,MARION.OCAMPO@sakilacustomer.org,185,115.70999999999998,English,"Action,Sports,Drama,Animation,Family",574,"00s,00s"
589,TRACY HERRMANN,TRACY.HERRMANN@sakilacustomer.org,185,129.71999999999997,English,"Action,Sports,Drama,Animation,Family",311,"00s,00s"
590,SETH HANNON,SETH.HANNON@sakilacustomer.org,185,112.74999999999999,English,"Sports,Animation,Documentary,Sci-Fi,Family",14,"00s,00s"
591,KENT ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,185,134.73,English,"Action,Sports,Drama,Animation,Family",248,00s
592,TERRANCE ROUSH,TERRANCE.ROUSH@sakilacustomer.org,185,111.71,English,"Action,Sports,Drama,Animation,Family",512,"00s,00s"
593,RENE MCALISTER,RENE.MCALISTER@sakilacustomer.org,185,113.73999999999998,English,"Sports,Animation,Documentary,Sci-Fi,Family",177,"00s,00s"
594,EDUARDO HIATT,EDUARDO.HIATT@sakilacustomer.org,185,130.73,English,"Action,Sports,Drama,Animation,Family",241,"00s,00s"
595,TERRENCE GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,185,117.69999999999999,English,"Action,Sports,Drama,Animation,Family",242,"00s,00s"
596,ENRIQUE FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,185,96.72,English,"Action,Sports,Drama,Animation,Family",401,"00s,00s"
597,FREDDIE DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,185,99.75,English,"Action,Sports,Drama,Animation,Family",503,"00s,00s"
